,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
64,1.0,14548.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.076923,1.0,0.058824,1.0,0.457928,0.143189,0.775212,0.126382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46982,0.165894,0.776725,0.148121,0.5,0.031746,0.0,0.057906,1.0,0.37037
65,0.0,14548.0,0.083333,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.083333,0.060522,0.384615,0.0,1.0,0.063377,0.635546,0.265648,0.428258,0.266733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61821,0.290318,0.425878,0.295587,1.0,1.0,0.0,0.051066,1.0,0.0
66,0.0,14555.0,0.008533,0.2,0.25,0.5,0.009168,0.0,0.0,0.0,0.0,0.0,0.005856,0.187369,0.2321,0.332444,0.006232,0.031018,0.04,1.0,0.571429,0.031426,0.36582,0.452848,0.430102,0.516413,0.307681,0.414756,0.067504,0.138339,0.074705,0.06836,0.08199,0.056501,0.319138,0.023388,0.0,0.0,0.381958,0.465692,0.447296,0.529151,0.0,0.366667,0.0,0.0,0.0,0.074074
67,0.0,14555.0,0.024286,1.0,0.25,0.0,0.025868,0.0,0.0,0.0,0.0,0.0,0.013095,0.620236,0.132247,0.0,0.012699,0.026487,1.0,0.423077,0.0,0.027957,0.49535,0.618482,0.629061,0.676149,0.067366,0.0,0.0,0.0,0.084818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.486761,0.611337,0.62767,0.673112,0.0,0.0,0.0,0.269479,1.0,0.185185
68,1.0,14555.0,0.03085,0.8,0.5,0.5,0.032744,0.0,0.0,0.0,0.0,0.0,0.026055,1.0,0.630575,0.332444,0.028286,0.026988,0.093333,0.076923,0.428571,0.026974,0.801442,0.827028,0.805454,0.852958,0.811103,0.80787,1.0,0.588724,1.0,0.851661,0.878687,0.667829,0.332444,0.032726,0.000559,0.007375,0.808278,0.834344,0.81581,0.85984,0.142857,0.283333,0.0,0.0342,0.090909,1.0
69,0.0,12508.0,0.007692,0.0,0.0,0.0,0.007634,0.0,0.0,0.0,0.0,0.0,0.002081,0.0,0.0,0.0,0.002065,0.088089,0.266667,0.1,0.05,0.086744,0.06414,0.062619,0.449573,0.324404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062529,0.05351,0.407526,0.322389,0.0,0.072581,0.0,0.12677,0.108108,1.0
70,0.0,12508.0,0.007692,0.0,0.0,0.0,0.007634,0.0,0.0,0.0,0.0,0.0,0.002081,0.0,0.0,0.0,0.002065,0.059887,1.0,0.2,0.0,0.059517,0.148648,0.132974,0.476078,0.380462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141183,0.121529,0.432279,0.37624,0.166667,0.0,0.0,1.0,1.0,0.054299
71,1.0,12508.0,0.092308,0.0,0.5,0.0,0.10687,0.0,0.0,0.0,0.0,0.0,0.066486,0.0,0.5,0.0,0.075975,0.012027,0.0,0.35,0.05,0.010708,0.984594,0.872031,0.895903,0.886588,0.0,0.0,0.0,0.0,0.64001,0.825329,0.789189,0.874434,0.0,0.0,0.0,0.0,0.976557,0.894666,0.873389,0.90662,0.333333,0.040323,0.0,0.0,0.0,0.036199
72,0.0,12522.0,0.103723,0.0,0.0,0.0,0.096515,0.0,0.0,0.0,0.0,0.0,0.043389,0.0,0.0,0.0,0.047088,0.154057,1.0,0.357143,0.0,0.155839,0.399769,0.610495,0.734444,0.772328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394135,0.622499,0.729085,0.772668,0.0,0.0,0.0,1.0,0.078652,0.619048
73,0.0,12522.0,0.026596,0.0,0.0,0.0,0.018767,0.0,0.0,0.0,0.0,0.0,0.018862,0.0,0.0,0.0,0.022579,0.031254,0.0,0.428571,0.0,0.030335,0.013921,0.009329,0.0,0.224121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034461,0.0,0.224583,0.285714,0.175439,0.0,0.0,0.0,0.095238
74,1.0,12522.0,0.226064,0.0,0.0,0.0,0.219839,0.0,0.0,0.0,0.0,0.0,0.073743,0.0,0.0,0.0,0.076222,0.198073,0.0,0.214286,0.125,0.196849,0.685022,0.642972,0.799759,0.707755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.681666,0.665348,0.798462,0.714781,0.285714,0.087719,0.0,0.0,0.0,0.15873
75,0.0,12532.0,0.026954,0.0,0.0,1.0,0.026918,0.0,0.0,0.0,0.0,0.0,0.027386,0.0,0.0,1.0,0.027277,0.037011,0.066667,1.0,0.166667,0.036824,0.550207,0.463324,0.451152,0.688359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.954513,0.914562,0.995219,0.914831,0.432842,0.450494,0.448252,0.693892,0.5,0.296296,0.0,0.000975,0.014286,0.459459
76,0.0,12532.0,0.002695,0.0,0.0,1.0,0.002692,0.0,0.0,0.0,0.0,0.0,0.002891,0.0,0.0,0.77499,0.002285,0.004386,0.4,0.75,0.333333,0.00441,0.189772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707554,0.0,0.0,0.0,0.003039,0.0,0.015157,0.058139,0.5,0.333333,0.0,0.042547,0.028571,0.162162
77,1.0,12532.0,0.016846,0.166667,0.333333,1.0,0.01817,0.0,0.0,0.0,0.0,0.0,0.019495,0.153668,0.337284,1.0,0.021606,0.007552,0.166667,0.625,0.666667,0.007435,0.767117,0.63717,0.366224,0.736401,0.215911,0.245082,0.088654,0.191577,0.448337,0.254863,0.249104,0.187251,0.839901,0.710942,0.980891,0.711723,0.723616,0.634295,0.390177,0.746914,0.75,0.62963,0.0,0.011955,0.028571,0.486486
78,1.0,14594.0,0.058429,1.0,1.0,0.0,0.061361,0.0,0.0,0.0,0.0,0.0,0.625501,1.0,1.0,0.0,0.649183,0.021658,1.0,0.869565,0.111111,0.022388,1.0,0.7287,0.906723,0.769899,0.453667,0.0,1.0,1.0,0.460836,0.788348,0.992548,0.813408,0.0,0.0,0.0,0.0,1.0,0.732819,0.913113,0.780387,0.0,0.2,0.0,0.002041,0.007519,0.043478
79,0.0,14594.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020467,0.0,0.309296,0.0,0.026892,0.0,0.0,0.086957,0.555556,0.0,0.321169,0.479033,0.172361,0.177959,0.0,0.0,0.0,0.0,0.562344,0.185166,0.004028,0.133857,0.0,0.0,0.0,0.0,0.346277,0.423562,0.214038,0.124588,1.0,0.575,0.0,0.0,0.0,0.0
80,0.0,14594.0,0.014368,0.0,0.0,0.0,0.013423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01469,0.235294,0.26087,1.0,0.014972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.0,0.004591,0.037594,1.0
81,0.0,14607.0,0.071804,0.0,0.0,0.0,0.070053,0.0,0.0,0.0,0.0,0.0,0.020408,0.0,0.0,0.0,0.020292,0.034346,0.145833,0.008197,0.111111,0.034319,0.261305,0.399357,0.41392,0.476798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264305,0.393619,0.414647,0.480334,0.0,0.0,0.0,0.002043,0.027027,1.0
82,0.0,14607.0,0.037653,0.0,0.0,0.0,0.035902,0.0,0.0,0.0,0.0,0.0,0.008697,0.0,0.0,0.0,0.008605,0.037075,0.770833,0.02459,0.222222,0.037973,0.295201,0.379122,0.385825,0.444053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293908,0.367906,0.383144,0.444616,0.0,0.066667,0.0,1.0,1.0,0.271429
83,1.0,14607.0,0.15324,0.166667,0.0,0.0,0.15324,0.0,0.0,0.0,0.0,0.0,0.115975,0.098585,0.0,0.0,0.116679,0.149702,0.25,0.021858,0.444444,0.149991,0.55397,0.69376,0.752473,0.712082,0.212756,0.270254,0.002797,0.175094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.562358,0.693328,0.754843,0.71612,0.428571,0.25,0.0,0.025842,0.054054,0.2
84,1.0,12564.0,0.029885,0.0,0.0,0.0,0.029885,0.0,0.0,0.0,0.0,0.0,0.241066,0.0,0.0,0.0,0.234073,0.023742,0.227273,0.214286,0.166667,0.023961,0.275779,0.179947,0.418852,0.382904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288157,0.241051,0.405238,0.468594,0.5,0.076923,0.0,0.182256,1.0,1.0
85,0.0,12564.0,0.029425,0.111111,0.5,0.0,0.030805,0.0,0.0,0.0,0.0,0.0,0.298646,0.127958,0.856592,0.0,0.317526,0.01716,0.113636,0.357143,0.0,0.017292,0.379835,0.259165,0.487291,0.45483,0.615491,0.0,0.165791,0.0,0.890248,0.863729,0.996736,0.0,0.0,0.0,0.0,0.0,0.401887,0.325215,0.483194,0.537334,0.0,0.0,0.0,0.87247,0.272727,0.0
86,0.0,12564.0,0.016092,0.111111,0.0,0.0,0.017011,0.0,0.0,0.0,0.0,0.0,0.392283,0.102688,0.0,0.0,0.365525,0.007332,0.022727,0.357143,0.166667,0.007398,0.783956,0.623941,0.569188,0.6255,1.0,1.0,0.002448,0.507652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800972,0.666043,0.562003,0.684855,0.5,0.230769,0.0,0.000149,0.0,0.6
87,0.0,14619.0,0.086553,0.0,0.0,0.0,0.086051,0.0,0.0,0.0,0.0,0.0,0.862338,0.0,0.0,0.0,0.87902,0.151349,1.0,0.25,0.0,0.151454,0.198638,0.257187,0.432988,0.65285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216822,0.493021,0.413981,0.683254,0.0,0.0,0.0,0.227992,0.131148,1.0
88,1.0,14619.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.914262,0.214703,0.401452,0.0,0.933686,0.0,0.8,0.125,0.142857,0.0,0.36792,0.004042,0.0,0.0,0.211536,0.343607,0.252975,0.216617,0.753581,0.578754,0.318185,0.363585,0.0,0.0,0.0,0.0,0.470729,0.0,0.024241,0.0,0.166667,0.14094,0.0,0.575462,0.081967,0.0
89,0.0,14619.0,0.059458,0.2,0.25,0.0,0.059458,0.0,0.0,0.0,0.0,0.0,0.884128,0.093304,0.094884,0.0,0.900352,0.051621,0.95,0.8125,0.142857,0.051969,0.872662,0.968336,0.801575,0.955518,0.079153,0.203929,0.0,0.0,0.063613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.871317,0.971449,0.790493,0.968373,0.5,0.248322,0.0,0.041705,0.032787,0.0
90,1.0,12572.0,0.005294,1.0,1.0,0.0,0.053417,0.0,0.0,0.0,0.0,0.0,0.590972,1.0,1.0,0.0,0.717937,0.002186,1.0,0.5,0.142857,0.00658,0.178111,0.293596,0.119195,0.308688,0.630769,0.979229,1.0,0.861679,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.904876,0.923926,0.920002,0.5,0.090909,0.0,0.094433,1.0,0.020408
91,0.0,12572.0,0.030318,0.0,0.5,0.0,0.030799,0.0,0.0,0.0,0.0,0.0,0.580979,0.0,0.732903,0.0,0.647165,0.029909,0.02139,0.928571,0.0,0.03014,0.270125,0.262508,0.301574,0.446288,0.0,0.0,0.0,0.0,0.475916,0.658294,0.951939,0.546336,0.0,0.0,0.0,0.0,0.301403,0.269293,0.319545,0.47112,0.25,0.050505,0.0,0.000183,0.009804,0.163265
92,0.0,12572.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.589408,0.0,0.356266,0.0,0.657735,2.3e-05,0.005348,0.214286,0.071429,0.0,0.236972,0.158721,0.047679,0.012561,0.0,0.0,0.0,0.0,0.556657,0.404382,0.440032,0.260882,0.0,0.0,0.0,0.0,0.349687,0.078709,0.101825,0.047938,0.5,0.055556,0.0,2.4e-05,0.009804,0.0
93,0.0,10534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1e-05,0.25,0.545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01003,0.0,0.2
94,0.0,10534.0,0.37395,0.0,0.0,0.0,0.370833,0.0,0.0,0.0,0.0,0.0,0.274334,0.0,0.0,0.0,0.271825,0.01892,0.125,1.0,0.0,0.018945,0.466342,0.714179,0.671985,0.597057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.464469,0.716835,0.668553,0.623332,0.0,0.150943,0.0,0.399134,0.454545,0.0
95,1.0,10534.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.214708,0.125,0.727273,0.625,0.21476,0.912248,0.876157,1.0,0.77997,0.0,0.0,0.0,0.0,0.917433,0.466743,0.5,0.468556,0.0,0.0,0.0,0.0,0.913886,0.877415,1.0,0.81348,0.75,0.660377,0.0,1.0,1.0,0.6
96,0.0,12595.0,0.006231,0.0,0.0,0.0,0.006231,0.0,0.0,0.0,0.0,0.0,0.005702,0.0,0.0,0.0,0.005688,0.015059,0.384615,1.0,0.166667,0.015306,0.018167,0.163265,0.302929,0.309044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041466,0.183248,0.304165,0.327509,0.166667,0.16129,0.0,0.167606,0.086614,0.631579
97,1.0,12595.0,0.016355,0.0,1.0,0.0,0.017134,0.0,0.0,0.0,0.0,0.0,0.016198,0.0,0.976111,0.0,0.01693,0.013272,0.0,0.111111,0.0,0.013205,0.677189,0.602706,0.678125,0.611293,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.70709,0.636772,0.690987,0.642827,0.0,0.0,0.0,0.0,0.0,0.105263
98,0.0,12595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001922,0.615385,0.888889,1.0,0.002324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.3e-05,0.007874,0.0
99,0.0,12604.0,0.472131,0.0,0.0,0.0,0.472131,0.0,0.0,0.0,0.0,0.0,0.527045,0.0,0.0,0.0,0.528207,0.13569,0.052632,0.346154,0.066667,0.136025,0.663604,0.775465,0.923157,0.775582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.665023,0.770317,0.922415,0.775599,0.111111,0.107527,0.0,0.002903,0.005464,0.5625
100,0.0,12604.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.403796,0.0,0.0,0.0,0.405535,0.087434,0.052632,0.346154,0.066667,0.087794,0.721899,0.809478,0.916965,0.802132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.723259,0.803387,0.915791,0.801336,0.111111,0.107527,0.0,0.002903,0.005464,0.583333
101,1.0,12604.0,0.018033,0.625,1.0,0.0,0.031148,0.0,0.0,0.0,0.0,0.0,0.249379,1.0,0.891224,0.0,0.271703,0.004992,0.280702,0.346154,0.166667,0.006199,0.582269,0.685225,0.552832,0.680055,0.419849,0.824788,0.801966,0.919117,0.619332,0.771517,0.628643,0.828462,0.0,0.0,0.0,0.0,0.611875,0.700958,0.612952,0.698537,0.333333,0.150538,0.0,0.047215,0.136612,0.4375
102,0.0,14668.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386436,0.426835,0.0,0.0,0.002902,0.916667,0.416667,0.0,0.003001,0.219851,0.343259,0.286969,0.359165,0.321756,0.603285,0.201028,0.614881,0.426835,0.304342,0.223019,0.24425,0.0,0.0,0.0,0.0,0.25517,0.393749,0.314819,0.386514,0.0,0.052632,0.0,0.109857,1.0,0.0
103,1.0,14668.0,0.008675,0.0,0.5,0.0,0.007896,0.0,0.0,0.0,0.0,0.0,0.0155,0.0,0.378136,0.0,0.014884,0.002164,0.0,0.5,0.333333,0.002091,0.797398,0.80557,0.745345,0.745778,0.0,0.0,0.0,0.0,0.340739,0.21575,0.115065,0.174888,0.0,0.0,0.0,0.0,0.788374,0.7962,0.741252,0.739158,0.25,0.508772,0.0,0.0,0.0,0.01105
104,0.0,14668.0,0.083596,0.0,0.0,0.0,0.082511,0.0,0.0,0.0,0.0,0.0,0.011448,0.0,0.0,0.0,0.010174,0.139646,0.083333,0.416667,0.111111,0.139533,0.330485,0.502509,0.48509,0.467027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334313,0.50147,0.484082,0.467445,0.25,0.017544,0.0,0.004089,0.25,0.049724
105,0.0,10581.0,0.00128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571347,0.0,0.0,0.0,0.585323,0.001494,0.125,0.133333,0.166667,0.001281,0.119526,0.291764,0.237314,0.055133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114677,0.25088,0.235037,0.012751,0.0,0.2,0.0,0.000441,0.004695,0.0
106,0.0,10581.0,0.477593,0.0,0.0,0.0,0.476312,0.0,0.0,0.0,0.0,0.0,0.651738,0.0,0.0,0.0,0.645324,0.25975,0.0,0.266667,0.166667,0.25959,0.570646,0.843929,0.931686,0.881238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.576619,0.849569,0.929923,0.885825,0.25,0.45,0.0,0.0,0.0,0.16129
107,1.0,10581.0,0.09219,0.0,0.0,0.333333,0.09219,0.0,0.0,0.0,0.0,0.0,0.648643,0.0,0.0,0.427351,0.663522,0.031953,0.625,0.2,0.166667,0.031919,0.875911,0.877269,0.810482,0.851046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.573256,0.613863,0.670161,0.458064,0.880642,0.879815,0.808663,0.851866,0.0,0.325,0.0,0.049317,0.070423,0.935484
108,1.0,10584.0,0.063659,0.0,0.25,0.0,0.06416,0.0,0.0,0.0,0.0,0.0,0.067157,0.0,0.207152,0.0,0.067293,0.07355,0.125,0.916667,0.142857,0.073717,0.654448,0.648674,0.784378,0.592959,0.0,0.0,0.0,0.0,0.111194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.647698,0.656179,0.784334,0.612054,0.25,0.166667,0.0,0.066385,0.009174,0.016807
109,0.0,10584.0,0.017544,0.0,0.5,0.0,0.018546,0.0,0.0,0.0,0.0,0.0,0.014631,0.0,0.452122,0.0,0.015599,0.014611,0.125,0.583333,0.0,0.014675,0.211545,0.155404,0.25397,0.060304,0.0,0.0,0.0,0.0,0.330052,0.294767,0.271165,0.304921,0.0,0.0,0.0,0.0,0.220603,0.182613,0.260584,0.082407,0.0,0.119048,0.0,0.336956,0.357798,0.462185
110,0.0,10584.0,0.018546,0.272727,0.25,0.0,0.020551,0.0,0.0,0.0,0.0,0.0,0.021864,0.242268,0.207152,0.0,0.023912,0.020084,1.0,0.416667,0.142857,0.02073,0.213548,0.128712,0.267188,0.174979,0.161185,0.0,0.098704,0.0,0.184416,0.030696,0.001326,0.022705,0.0,0.0,0.0,0.0,0.21085,0.150259,0.268748,0.191206,0.25,0.166667,0.0,0.100312,0.174312,0.117647
111,0.0,14682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002718,0.0,0.4,0.0,0.002039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214286
112,0.0,14682.0,0.006667,0.0,1.0,0.0,0.013333,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,1.0,0.0,0.013333,0.0,0.3,0.8,0.178571,0.0,0.744358,0.920311,0.346534,1.0,0.0,0.0,0.0,0.0,0.422033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.856951,0.959785,0.510311,1.0,0.8,0.268041,0.0,0.002214,0.4,0.0
113,1.0,14682.0,0.073333,0.0,0.0,0.0,0.073333,0.0,0.0,0.0,0.0,0.0,0.073333,0.0,0.0,0.0,0.073333,0.205696,0.0,0.3,0.107143,0.205234,0.5963,0.609665,0.673419,0.479632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.587156,0.587909,0.673318,0.501102,0.6,0.087629,0.0,0.0,0.0,0.214286
114,0.0,10599.0,0.047782,1.0,0.0,0.0,0.050057,0.0,0.0,0.0,0.0,0.0,0.117161,1.0,0.0,0.0,0.123077,0.006718,1.0,1.0,0.0,0.00694,0.937156,0.714343,0.609914,0.85169,0.419963,0.679447,1.0,0.819511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93053,0.719309,0.615782,0.869405,0.0,0.0,0.0,1.0,1.0,0.285714
115,1.0,10599.0,0.100114,0.0,0.0,0.0,0.100114,0.0,0.0,0.0,0.0,0.0,0.221313,0.0,0.0,0.0,0.22166,0.037874,0.0,0.666667,0.75,0.037874,0.77394,0.526798,0.677713,0.589884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.779444,0.55624,0.674665,0.67023,1.0,1.0,0.0,0.0,0.0,0.204082
116,0.0,10599.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.090909,0.0,1.0,1.0,0.108889,0.0,0.374332,0.126455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128838,0.060606,0.372561,0.296421,1.0,0.730769,0.0,0.000507,0.0,0.0
117,0.0,14716.0,0.039007,0.333333,0.333333,0.0,0.041322,0.0,0.0,0.0,0.0,0.0,0.040383,0.273283,0.266188,0.0,0.041764,0.015957,0.666667,0.727273,0.5,0.016308,0.528139,0.594201,0.635001,0.572206,0.171482,0.0351,0.0,0.0,0.200253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.492257,0.521364,0.615533,0.628847,0.2,0.129032,0.0,0.009802,0.117647,0.017544
118,0.0,14716.0,0.00591,0.0,0.0,0.0,0.005903,0.0,0.0,0.0,0.0,0.0,0.007101,0.0,0.0,0.0,0.006059,0.01237,1.0,0.363636,0.166667,0.01267,0.274827,0.166846,0.347337,0.184665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218703,0.140171,0.304057,0.251869,0.2,0.0,0.0,0.005497,0.058824,0.017544
119,1.0,14716.0,0.165485,0.0,0.333333,0.0,0.16647,0.0,0.0,0.0,0.0,0.0,0.200906,0.0,0.266188,0.0,0.201188,0.027022,0.0,0.272727,0.0,0.026971,1.0,0.983456,0.992129,0.799453,0.0,0.0,0.0,0.0,0.34105,0.056001,0.001089,0.041635,0.0,0.0,0.0,0.0,1.0,0.865192,0.992113,0.84994,0.0,0.612903,0.0,0.029956,0.058824,1.0
120,0.0,14717.0,0.01972,0.181818,1.0,0.0,0.021019,0.0,0.0,0.0,0.0,0.0,0.0314,0.177174,0.943695,0.0,0.036323,0.015751,0.461538,0.615385,0.0625,0.016214,0.54692,0.303741,0.309814,0.206821,0.386124,0.007349,0.0,0.0,0.587166,0.396879,0.018804,0.33109,0.0,0.0,0.0,0.0,0.549806,0.298997,0.325676,0.228125,0.5,0.095,0.0,0.001344,0.0,0.0
121,0.0,14717.0,0.007634,0.0,0.0,0.0,0.006369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006322,0.038462,0.076923,0.0625,0.006295,0.089573,0.221552,0.0,0.210614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06672,0.195225,0.0,0.203341,0.5,0.055,0.0,0.059515,0.0,0.0
122,1.0,14717.0,0.374682,0.0,0.0,0.0,0.373885,0.0,0.0,0.0,0.0,0.0,0.465301,0.0,0.0,0.0,0.465747,0.219894,0.115385,0.0,0.15625,0.219969,0.637328,0.494617,0.719752,0.502327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628133,0.486438,0.711062,0.507558,0.5,0.08,0.0,0.079183,0.0,0.0
123,0.0,14724.0,0.080991,0.0,0.0,0.0,0.080774,0.0,0.0,0.0,0.0,0.0,0.080493,0.0,0.0,0.0,0.080281,0.033888,0.264151,0.153846,0.6,0.034143,0.782816,0.708544,0.761224,0.766437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.738782,0.614876,0.759928,0.694753,0.25,0.325581,0.0,0.097294,0.4,0.42
124,0.0,14724.0,0.032798,0.058824,0.25,1.0,0.034713,0.0,0.0,0.0,0.0,0.0,0.034908,0.072026,0.296714,1.0,0.037202,0.009229,0.09434,0.230769,0.0,0.009174,0.931744,0.864654,0.70683,0.884147,0.288687,0.086286,0.001291,0.023731,0.421884,0.071404,0.004816,0.046357,1.0,1.0,1.0,1.0,0.877508,0.748917,0.712642,0.801373,0.5,0.0,0.0,0.085483,0.333333,0.44
125,1.0,14724.0,0.009371,0.235294,0.0,0.0,0.012016,0.0,0.0,0.0,0.0,0.0,0.008065,0.234632,0.0,0.0,0.010313,0.000842,0.226415,0.692308,0.4,0.001206,0.952723,1.0,0.548043,1.0,0.489177,0.651352,0.331269,0.86765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.920929,0.872534,0.60534,0.905674,0.5,1.0,0.0,0.016709,0.066667,0.02
126,0.0,10644.0,0.026894,0.0,0.0,0.0,0.025824,0.0,0.0,0.0,0.0,0.0,0.073622,0.0,0.0,0.0,0.073719,0.011121,0.066667,0.25,0.222222,0.011099,0.666466,0.770067,0.651737,0.808371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.659793,0.766776,0.647484,0.803134,0.2,0.190476,0.0,0.000933,0.00365,0.023256
127,0.0,10644.0,0.071899,0.0,0.0,0.0,0.070879,0.0,0.0,0.0,0.0,0.0,0.08524,0.0,0.0,0.0,0.084943,0.046061,0.466667,0.4375,0.222222,0.046257,0.536874,0.788082,0.765952,0.877598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.536692,0.788087,0.763002,0.876122,0.4,0.095238,0.0,0.003502,0.014599,0.046512
